tarih,hisse,getiri,getiri_lag1,getiri_lag2,getiri_lag3,getiri_lag5,sma5_fark,sma10_fark,sma20_fark,sma_kisa_uzun_fark,volatilite5,volatilite10,volatilite20,hacim_degisim,hacim_orani,rsi14,macd,macd_histogram,hedef,usdtry_degisim
2019-05-07,THYAO.IS,-0.0188678750706322,-0.0100575252742591,-0.0092526100895786,-0.0181691328176789,0.0070373162429109,-0.0284564263260604,-0.0331115954591664,-0.0384409834138851,-0.0102770038919279,0.0077116566735679,0.0147420302415501,0.0138016396018307,0.1547860141605912,1.104561120268167,41.59323661712515,-0.0001593466763765,-0.0624056721858943,0,0.0173561573958891
2019-05-08,THYAO.IS,-0.0414201243248539,-0.0188678750706322,-0.0100575252742591,-0.0092526100895786,0.0,-0.0502711268375448,-0.0658785933594128,-0.0741203466009223,-0.0251116086256944,0.0130078599539978,0.0185287888722625,0.0162575109098339,0.5185152627884095,1.6166920531726396,34.08467536944099,-0.0771615209517673,-0.1115262771690281,0,0.0117409659667757
2019-05-09,THYAO.IS,-0.0378086194236382,-0.0414201243248539,-0.0188678750706322,-0.0100575252742591,-0.0181691328176789,-0.0645161058801135,-0.0928929548257887,-0.1037159004066002,-0.0419032275947051,0.0152562326119957,0.0204379032857355,0.0178806721051977,0.0232952039557003,1.6396565675192876,29.129495868075622,-0.1747962654454031,-0.1673288173301311,0,0.0006334336650748
2019-05-10,THYAO.IS,-0.027265460089324,-0.0378086194236382,-0.0414201243248539,-0.0188678750706322,-0.0092526100895786,-0.0649090316882435,-0.1058528527902261,-0.1225404867565158,-0.0616319235467775,0.0130190283874556,0.0192198220118198,0.0183287401264861,0.3493504924631339,2.0787626728166013,26.275108539642147,-0.2757943153179596,-0.2146614937621501,1,-0.0001948090546195
2019-05-13,THYAO.IS,0.0148392639095413,-0.027265460089324,-0.0378086194236382,-0.0414201243248539,-0.0100575252742591,-0.02902664903509,-0.0796949469067562,-0.1042386355745889,-0.0774604024556971,0.0224814682110169,0.0183908897807069,0.0188615560938812,-0.0370722893236357,1.9090148590018023,30.175994408973736,-0.3377538098420292,-0.2212967906289757,1,-0.027144193833839
2019-05-14,THYAO.IS,0.0162469161375786,0.0148392639095413,-0.027265460089324,-0.0378086194236382,-0.0188678750706322,0.0027252113221906,-0.05198545655556,-0.0834829057137812,-0.0859738202077297,0.0284403575164118,0.0197473656581769,0.0175996301979573,-0.1950322509952617,1.5432366166385922,34.33350589337017,-0.3668629456304444,-0.2003247411339127,0,0.0171214185390631
2019-05-15,THYAO.IS,-0.0319744257658926,0.0162469161375786,0.0148392639095413,-0.027265460089324,-0.0414201243248539,-0.0159272121903277,-0.0667386067530215,-0.1053487013913427,-0.0908687754693912,0.0265010437861686,0.0199643972141397,0.0183706430618968,0.2243858701560375,1.830568742506944,30.430863855990992,-0.4166597132891567,-0.2000972070341,1,-0.0097126890037677
2019-05-16,THYAO.IS,0.0107348611113911,-0.0319744257658926,0.0162469161375786,0.0148392639095413,-0.0378086194236382,-0.0016313893335058,-0.0433763935810211,-0.0887094375363448,-0.0872203385327862,0.0240025481317447,0.0216929532994149,0.0188396255110433,-0.1287138983000983,1.5363244037600736,33.0926878739166,-0.4407954298963155,-0.179386338913007,0,-0.0035786288729835
2019-05-17,THYAO.IS,-0.0179737608120282,0.0107348611113911,-0.0319744257658926,0.0162469161375786,-0.027265460089324,-0.017813341302803,-0.0464101360649015,-0.097868480845247,-0.08150705248698,0.0219750606523185,0.0216793054652649,0.0189669809314978,-0.3153208402437403,1.0281207889823434,30.935516925715064,-0.4718259559865885,-0.168333492002624,0,0.0067339781704462
2019-05-20,THYAO.IS,0.005823658572341,-0.0179737608120282,0.0107348611113911,-0.0319744257658926,0.0148392639095413,-0.0085287300236285,-0.0278224100696562,-0.0862368135030461,-0.0783765357933866,0.0206140712034007,0.0225915643494472,0.0191225426974045,-0.0212892161469313,0.9793285298148888,32.44447820354732,-0.4853056924017984,-0.1454505827342671,0,0.0009909562542782
